week,skill,count,co_skills
2025-W15,react,241.4,"['android', 'angular', 'aws']"
2025-W15,aws,215.3,"['android', 'angular', 'azure']"
2025-W15,machine learning,191.0,"['android', 'angular', 'aws']"
2025-W15,docker,188.6,"['android', 'angular', 'aws']"
2025-W15,llm,183.2,"['android', 'angular', 'aws']"
2025-W15,nodejs,175.7,"['android', 'angular', 'aws']"
2025-W15,azure,173.0,"['android', 'angular', 'aws']"
2025-W15,dotnet,166.7,"['android', 'angular', 'aws']"
2025-W15,cybersecurity,158.2,"['android', 'angular', 'aws']"
2025-W15,devops,155.9,"['android', 'angular', 'aws']"
2025-W15,typescript,154.6,"['android', 'angular', 'aws']"
2025-W15,data science,154.4,"['android', 'angular', 'aws']"
2025-W15,postgresql,153.7,"['android', 'angular', 'aws']"
2025-W15,csharp,150.3,"['android', 'angular', 'aws']"
2025-W15,flutter,148.3,"['android', 'angular', 'aws']"
2025-W15,mysql,147.1,"['android', 'angular', 'aws']"
2025-W15,php,144.0,"['android', 'angular', 'aws']"
2025-W15,kubernetes,132.8,"['android', 'angular', 'aws']"
2025-W15,angular,131.5,"['android', 'aws', 'azure']"
2025-W15,spring,130.3,"['android', 'angular', 'aws']"
2025-W15,pytorch,128.5,"['android', 'angular', 'aws']"
2025-W15,android,127.2,"['angular', 'aws', 'azure']"
2025-W15,deep learning,125.2,"['android', 'angular', 'aws']"
2025-W15,blockchain,123.4,"['android', 'angular', 'aws']"
2025-W15,langchain,123.2,"['android', 'angular', 'aws']"
2025-W15,fastapi,119.8,"['android', 'angular', 'aws']"
2025-W15,tailwind,118.7,"['android', 'angular', 'aws']"
2025-W15,next.js,116.7,"['android', 'angular', 'aws']"
2025-W15,data engineering,116.5,"['android', 'angular', 'aws']"
2025-W15,mongodb,115.8,"['android', 'angular', 'aws']"
2025-W15,microservices,110.7,"['android', 'angular', 'aws']"
2025-W15,react native,108.8,"['android', 'angular', 'aws']"
2025-W15,agile,104.8,[]
2025-W15,google cloud,100.4,"['android', 'angular', 'aws']"
2025-W15,redis,97.9,"['android', 'angular', 'aws']"
2025-W15,graphql,93.5,"['android', 'angular', 'aws']"
2025-W15,tensorflow,93.3,"['android', 'angular', 'aws']"
2025-W15,django,89.1,"['android', 'angular', 'aws']"
2025-W15,ios,88.6,"['android', 'angular', 'aws']"
2025-W15,go,88.0,"['android', 'angular', 'aws']"
2025-W15,laravel,88.0,"['android', 'angular', 'aws']"
2025-W15,terraform,84.0,"['android', 'angular', 'aws']"
2025-W15,rust,74.5,"['android', 'angular', 'aws']"
2025-W15,cpp,72.0,"['android', 'angular', 'aws']"
2025-W15,kotlin,71.3,"['android', 'angular', 'aws']"
2025-W15,scikit-learn,70.5,"['android', 'angular', 'aws']"
2025-W15,dart,64.1,"['android', 'angular', 'aws']"
2025-W15,elasticsearch,62.4,"['android', 'angular', 'aws']"
2025-W15,vue,61.6,"['android', 'angular', 'aws']"
2025-W15,flask,60.1,"['android', 'angular', 'aws']"
2025-W15,svelte,49.8,"['android', 'angular', 'aws']"
2025-W15,swift,48.6,"['android', 'angular', 'aws']"
2025-W15,scala,45.1,"['android', 'angular', 'aws']"
2025-W15,ruby,42.0,"['android', 'angular', 'aws']"
2025-W16,python,268.3,"['agile', 'android', 'angular']"
2025-W16,java,267.5,"['agile', 'android', 'angular']"
2025-W16,javascript,254.0,"['agile', 'android', 'angular']"
2025-W16,react,236.6,"['agile', 'android', 'angular']"
2025-W16,aws,211.9,"['agile', 'android', 'angular']"
2025-W16,nodejs,194.4,"['agile', 'android', 'angular']"
2025-W16,machine learning,188.3,"['agile', 'android', 'angular']"
2025-W16,docker,183.6,"['agile', 'android', 'angular']"
2025-W16,llm,176.7,"['agile', 'android', 'angular']"
2025-W16,mysql,169.5,"['agile', 'android', 'angular']"
2025-W16,csharp,169.1,"['agile', 'android', 'angular']"
2025-W16,dotnet,169.0,"['agile', 'android', 'angular']"
2025-W16,flutter,164.1,"['agile', 'android', 'angular']"
2025-W16,azure,161.9,"['agile', 'android', 'angular']"
2025-W16,devops,161.6,"['agile', 'android', 'angular']"
2025-W16,cybersecurity,159.3,"['agile', 'android', 'angular']"
2025-W16,angular,157.1,"['agile', 'android', 'aws']"
2025-W16,data science,151.3,"['agile', 'android', 'angular']"
2025-W16,typescript,147.6,"['agile', 'android', 'angular']"
2025-W16,postgresql,141.9,"['agile', 'android', 'angular']"
2025-W16,spring,139.7,"['agile', 'android', 'angular']"
2025-W16,android,138.5,"['agile', 'angular', 'aws']"
2025-W16,langchain,129.8,"['agile', 'android', 'angular']"
2025-W16,blockchain,125.2,"['agile', 'android', 'angular']"
2025-W16,data engineering,122.2,"['agile', 'android', 'angular']"
2025-W16,php,121.5,"['agile', 'android', 'angular']"
2025-W16,google cloud,121.2,"['agile', 'android', 'angular']"
2025-W16,deep learning,120.8,"['agile', 'android', 'angular']"
2025-W16,kubernetes,119.9,"['agile', 'android', 'angular']"
2025-W16,fastapi,119.1,"['agile', 'android', 'angular']"
2025-W16,agile,117.7,"['android', 'angular', 'aws']"
2025-W16,next.js,113.9,"['agile', 'android', 'angular']"
2025-W16,tailwind,112.4,"['agile', 'android', 'angular']"
2025-W16,django,111.5,"['agile', 'android', 'angular']"
2025-W16,tensorflow,109.1,"['agile', 'android', 'angular']"
2025-W16,pytorch,108.7,"['agile', 'android', 'angular']"
2025-W16,react native,104.4,"['agile', 'android', 'angular']"
2025-W16,mongodb,101.8,[]
2025-W16,terraform,95.7,"['agile', 'android', 'angular']"
2025-W16,go,95.4,"['agile', 'android', 'angular']"
2025-W16,microservices,95.2,"['agile', 'android', 'angular']"
2025-W16,redis,86.2,"['agile', 'android', 'angular']"
2025-W16,dart,78.2,"['agile', 'android', 'angular']"
2025-W16,ios,78.2,"['agile', 'android', 'angular']"
2025-W16,cpp,77.6,"['agile', 'android', 'angular']"
2025-W16,laravel,70.7,[]
2025-W16,flask,70.2,"['agile', 'android', 'angular']"
2025-W16,vue,69.6,"['agile', 'android', 'angular']"
2025-W16,kotlin,68.6,"['agile', 'android', 'angular']"
2025-W16,graphql,67.1,"['agile', 'android', 'angular']"
2025-W16,elasticsearch,62.0,"['agile', 'android', 'angular']"
2025-W16,scikit-learn,55.0,"['agile', 'android', 'angular']"
2025-W16,rust,53.3,"['agile', 'android', 'angular']"
2025-W16,swift,48.2,"['agile', 'android', 'angular']"
2025-W16,ruby,39.0,"['agile', 'android', 'angular']"
2025-W16,svelte,37.5,"['agile', 'android', 'angular']"
2025-W16,scala,32.2,"['agile', 'android', 'angular']"
2025-W17,python,268.5,"['agile', 'android', 'angular']"
2025-W17,java,259.3,"['agile', 'android', 'angular']"
2025-W17,javascript,248.8,"['agile', 'android', 'angular']"
2025-W17,react,223.8,"['agile', 'android', 'angular']"
2025-W17,aws,215.4,"['agile', 'android', 'angular']"
2025-W17,docker,184.0,"['agile', 'android', 'angular']"
2025-W17,machine learning,183.1,"['agile', 'android', 'angular']"
2025-W17,llm,176.5,"['agile', 'android', 'angular']"
2025-W17,nodejs,175.6,"['agile', 'android', 'angular']"
2025-W17,csharp,173.0,"['agile', 'android', 'angular']"
2025-W17,azure,168.5,"['agile', 'android', 'angular']"
2025-W17,dotnet,155.8,"['agile', 'android', 'angular']"
2025-W17,mysql,155.7,"['agile', 'android', 'angular']"
2025-W17,flutter,155.5,"['agile', 'android', 'angular']"
2025-W17,data science,153.4,"['agile', 'android', 'angular']"
2025-W17,typescript,152.3,"['agile', 'android', 'angular']"
2025-W17,postgresql,149.0,"['agile', 'android', 'angular']"
2025-W17,devops,147.9,"['agile', 'android', 'angular']"
2025-W17,android,145.9,"['agile', 'angular', 'aws']"
2025-W17,cybersecurity,145.8,"['agile', 'android', 'angular']"
2025-W17,agile,141.5,"['android', 'angular', 'aws']"
2025-W17,angular,136.1,"['agile', 'android', 'aws']"
2025-W17,spring,135.8,"['agile', 'android', 'angular']"
2025-W17,blockchain,132.1,"['agile', 'android', 'angular']"
2025-W17,deep learning,128.8,"['agile', 'android', 'angular']"
2025-W17,fastapi,128.8,"['agile', 'android', 'angular']"
2025-W17,php,128.5,"['agile', 'android', 'angular']"
2025-W17,langchain,124.1,"['agile', 'android', 'angular']"
2025-W17,next.js,124.0,"['agile', 'android', 'angular']"
2025-W17,pytorch,121.3,"['agile', 'android', 'angular']"
2025-W17,data engineering,121.2,"['agile', 'android', 'angular']"
2025-W17,kubernetes,120.1,"['agile', 'android', 'angular']"
2025-W17,google cloud,116.6,"['agile', 'android', 'angular']"
2025-W17,mongodb,115.2,"['agile', 'android', 'angular']"
2025-W17,react native,113.4,"['agile', 'android', 'angular']"
2025-W17,tailwind,111.5,"['agile', 'android', 'angular']"
2025-W17,tensorflow,99.7,"['agile', 'android', 'angular']"
2025-W17,django,96.0,"['agile', 'android', 'angular']"
2025-W17,terraform,94.3,"['agile', 'android', 'angular']"
2025-W17,redis,91.2,"['agile', 'android', 'angular']"
2025-W17,go,86.2,"['agile', 'android', 'angular']"
2025-W17,cpp,84.2,"['agile', 'android', 'angular']"
2025-W17,graphql,79.7,"['agile', 'android', 'angular']"
2025-W17,microservices,79.0,"['agile', 'android', 'angular']"
2025-W17,kotlin,78.6,"['agile', 'android', 'angular']"
2025-W17,flask,77.4,"['agile', 'android', 'angular']"
2025-W17,laravel,75.3,[]
2025-W17,elasticsearch,70.0,"['agile', 'android', 'angular']"
2025-W17,ios,66.9,"['agile', 'android', 'angular']"
2025-W17,scikit-learn,65.9,"['agile', 'android', 'angular']"
2025-W17,dart,64.2,"['agile', 'android', 'angular']"
2025-W17,vue,62.6,"['agile', 'android', 'angular']"
2025-W17,rust,62.0,"['agile', 'android', 'angular']"
2025-W17,swift,58.5,"['agile', 'android', 'angular']"
2025-W17,scala,45.1,"['agile', 'android', 'angular']"
2025-W17,ruby,41.7,"['agile', 'android', 'angular']"
2025-W17,svelte,37.4,"['agile', 'android', 'angular']"
2025-W18,python,278.3,"['agile', 'android', 'angular']"
2025-W18,java,263.7,"['agile', 'android', 'angular']"
2025-W18,javascript,246.5,"['agile', 'android', 'angular']"
2025-W18,react,236.7,"['agile', 'android', 'angular']"
2025-W18,aws,207.9,"['agile', 'android', 'angular']"
2025-W18,llm,200.1,"['agile', 'android', 'angular']"
2025-W18,docker,181.7,"['agile', 'android', 'angular']"
2025-W18,dotnet,177.3,"['agile', 'android', 'angular']"
2025-W18,nodejs,177.3,"['agile', 'android', 'angular']"
2025-W18,machine learning,176.4,"['agile', 'android', 'angular']"
2025-W18,mysql,173.8,"['agile', 'android', 'angular']"
2025-W18,devops,171.0,"['agile', 'android', 'angular']"
2025-W18,azure,170.3,"['agile', 'android', 'angular']"
2025-W18,typescript,165.2,"['agile', 'android', 'angular']"
2025-W18,csharp,157.6,"['agile', 'android', 'angular']"
2025-W18,cybersecurity,154.6,"['agile', 'android', 'angular']"
2025-W18,flutter,149.1,"['agile', 'android', 'angular']"
2025-W18,data science,148.0,"['agile', 'android', 'angular']"
2025-W18,postgresql,147.0,"['agile', 'android', 'angular']"
2025-W18,angular,146.9,"['agile', 'android', 'aws']"
2025-W18,langchain,134.4,"['agile', 'android', 'angular']"
2025-W18,blockchain,133.9,"['agile', 'android', 'angular']"
2025-W18,spring,131.5,"['agile', 'android', 'angular']"
2025-W18,php,127.0,"['agile', 'android', 'angular']"
2025-W18,agile,125.2,"['android', 'angular', 'aws']"
2025-W18,data engineering,121.1,"['agile', 'android', 'angular']"
2025-W18,android,119.9,"['agile', 'angular', 'aws']"
2025-W18,deep learning,119.8,"['agile', 'android', 'angular']"
2025-W18,next.js,119.2,"['agile', 'android', 'angular']"
2025-W18,pytorch,118.9,"['agile', 'android', 'angular']"
2025-W18,tailwind,117.2,"['agile', 'android', 'angular']"
2025-W18,kubernetes,115.9,"['agile', 'android', 'angular']"
2025-W18,mongodb,114.0,"['agile', 'android', 'angular']"
2025-W18,google cloud,109.8,"['agile', 'android', 'angular']"
2025-W18,django,107.4,"['agile', 'android', 'angular']"
2025-W18,tensorflow,106.1,"['agile', 'android', 'angular']"
2025-W18,fastapi,103.1,"['agile', 'android', 'angular']"
2025-W18,terraform,99.9,"['agile', 'android', 'angular']"
2025-W18,microservices,98.9,"['agile', 'android', 'angular']"
2025-W18,react native,98.6,"['agile', 'android', 'angular']"
2025-W18,laravel,92.6,"['agile', 'android', 'angular']"
2025-W18,redis,89.1,"['agile', 'android', 'angular']"
2025-W18,dart,88.4,"['agile', 'android', 'angular']"
2025-W18,go,88.2,"['agile', 'android', 'angular']"
2025-W18,scikit-learn,80.7,"['agile', 'android', 'angular']"
2025-W18,elasticsearch,80.4,"['agile', 'android', 'angular']"
2025-W18,cpp,79.6,"['agile', 'android', 'angular']"
2025-W18,flask,77.4,"['agile', 'android', 'angular']"
2025-W18,ios,71.8,"['agile', 'android', 'angular']"
2025-W18,kotlin,71.6,"['agile', 'android', 'angular']"
2025-W18,graphql,67.9,"['agile', 'android', 'angular']"
2025-W18,vue,63.1,"['agile', 'android', 'angular']"
2025-W18,swift,55.3,"['agile', 'android', 'angular']"
2025-W18,rust,53.7,"['agile', 'android', 'angular']"
2025-W18,scala,46.8,"['agile', 'android', 'angular']"
2025-W18,svelte,41.7,"['agile', 'android', 'angular']"
2025-W18,ruby,40.1,"['agile', 'android', 'angular']"
2025-W19,python,288.0,"['agile', 'android', 'angular']"
2025-W19,java,262.9,"['agile', 'android', 'angular']"
2025-W19,react,228.7,"['agile', 'android', 'angular']"
2025-W19,javascript,225.2,"['agile', 'android', 'angular']"
2025-W19,llm,205.6,"['agile', 'android', 'angular']"
2025-W19,aws,196.0,"['agile', 'android', 'angular']"
2025-W19,docker,195.4,"['agile', 'android', 'angular']"
2025-W19,nodejs,188.1,"['agile', 'android', 'angular']"
2025-W19,machine learning,180.3,"['agile', 'android', 'angular']"
2025-W19,mysql,178.9,"['agile', 'android', 'angular']"
2025-W19,csharp,174.9,"['agile', 'android', 'angular']"
2025-W19,typescript,170.8,"['agile', 'android', 'angular']"
2025-W19,dotnet,160.9,"['agile', 'android', 'angular']"
2025-W19,azure,154.7,"['agile', 'android', 'angular']"
2025-W19,data science,153.7,"['agile', 'android', 'angular']"
2025-W19,flutter,153.2,"['agile', 'android', 'angular']"
2025-W19,angular,152.7,"['agile', 'android', 'aws']"
2025-W19,devops,151.1,"['agile', 'android', 'angular']"
2025-W19,cybersecurity,149.6,"['agile', 'android', 'angular']"
2025-W19,postgresql,146.1,"['agile', 'android', 'angular']"
2025-W19,next.js,143.0,"['agile', 'android', 'angular']"
2025-W19,agile,139.6,"['android', 'angular', 'aws']"
2025-W19,spring,136.7,"['agile', 'android', 'angular']"
2025-W19,blockchain,134.5,"['agile', 'android', 'angular']"
2025-W19,deep learning,133.3,"['agile', 'android', 'angular']"
2025-W19,android,128.8,"['agile', 'angular', 'aws']"
2025-W19,kubernetes,128.0,"['agile', 'android', 'angular']"
2025-W19,langchain,125.7,"['agile', 'android', 'angular']"
2025-W19,php,123.8,"['agile', 'android', 'angular']"
2025-W19,data engineering,119.1,"['agile', 'android', 'angular']"
2025-W19,mongodb,117.1,"['agile', 'android', 'angular']"
2025-W19,fastapi,116.1,"['agile', 'android', 'angular']"
2025-W19,google cloud,109.5,"['agile', 'android', 'angular']"
2025-W19,redis,107.0,"['agile', 'android', 'angular']"
2025-W19,tailwind,101.2,"['agile', 'android', 'angular']"
2025-W19,go,100.5,"['agile', 'android', 'angular']"
2025-W19,react native,97.6,"['agile', 'android', 'angular']"
2025-W19,pytorch,96.3,"['agile', 'android', 'angular']"
2025-W19,django,95.9,"['agile', 'android', 'angular']"
2025-W19,laravel,92.5,"['agile', 'android', 'angular']"
2025-W19,terraform,89.7,"['agile', 'android', 'angular']"
2025-W19,microservices,88.9,"['agile', 'android', 'angular']"
2025-W19,tensorflow,87.1,"['agile', 'android', 'angular']"
2025-W19,graphql,82.5,"['agile', 'android', 'angular']"
2025-W19,cpp,77.5,"['agile', 'android', 'angular']"
2025-W19,dart,77.1,"['agile', 'android', 'angular']"
2025-W19,vue,77.0,"['agile', 'android', 'angular']"
2025-W19,ios,73.6,"['agile', 'android', 'angular']"
2025-W19,kotlin,73.1,"['agile', 'android', 'angular']"
2025-W19,swift,68.0,"['agile', 'android', 'angular']"
2025-W19,flask,66.0,"['agile', 'android', 'angular']"
2025-W19,scikit-learn,65.1,"['agile', 'android', 'angular']"
2025-W19,elasticsearch,63.9,"['agile', 'android', 'angular']"
2025-W19,rust,60.4,"['agile', 'android', 'angular']"
2025-W19,svelte,50.8,"['agile', 'android', 'angular']"
2025-W19,ruby,36.7,"['agile', 'android', 'angular']"
2025-W19,scala,24.7,"['agile', 'android', 'angular']"
2025-W20,python,275.9,"['android', 'angular', 'aws']"
2025-W20,java,266.3,"['android', 'angular', 'aws']"
2025-W20,javascript,252.4,"['android', 'angular', 'aws']"
2025-W20,react,233.7,"['android', 'angular', 'aws']"
2025-W20,aws,213.3,"['android', 'angular', 'azure']"
2025-W20,llm,194.5,"['android', 'angular', 'aws']"
2025-W20,docker,191.3,"['android', 'angular', 'aws']"
2025-W20,nodejs,190.1,"['android', 'angular', 'aws']"
2025-W20,machine learning,184.8,"['android', 'angular', 'aws']"
2025-W20,azure,179.1,"['android', 'angular', 'aws']"
2025-W20,dotnet,177.3,"['android', 'angular', 'aws']"
2025-W20,mysql,168.3,"['android', 'angular', 'aws']"
2025-W20,csharp,167.3,"['android', 'angular', 'aws']"
2025-W20,angular,166.4,"['android', 'aws', 'azure']"
2025-W20,data science,165.3,"['android', 'angular', 'aws']"
2025-W20,cybersecurity,163.4,"['android', 'angular', 'aws']"
2025-W20,devops,153.3,"['android', 'angular', 'aws']"
2025-W20,flutter,146.2,"['android', 'angular', 'aws']"
2025-W20,typescript,145.7,"['android', 'angular', 'aws']"
2025-W20,postgresql,144.9,"['android', 'angular', 'aws']"
2025-W20,android,144.6,"['angular', 'aws', 'azure']"
2025-W20,pytorch,133.5,"['android', 'angular', 'aws']"
2025-W20,data engineering,131.3,"['android', 'angular', 'aws']"
2025-W20,langchain,127.6,"['android', 'angular', 'aws']"
2025-W20,next.js,126.6,"['android', 'angular', 'aws']"
2025-W20,mongodb,122.5,"['android', 'angular', 'aws']"
2025-W20,kubernetes,121.9,"['android', 'angular', 'aws']"
2025-W20,php,120.8,"['android', 'angular', 'aws']"
2025-W20,fastapi,117.1,"['android', 'angular', 'aws']"
2025-W20,tailwind,116.5,"['android', 'angular', 'aws']"
2025-W20,blockchain,116.1,"['android', 'angular', 'aws']"
2025-W20,deep learning,116.1,"['android', 'angular', 'aws']"
2025-W20,google cloud,114.4,"['android', 'angular', 'aws']"
2025-W20,spring,112.1,"['android', 'angular', 'aws']"
2025-W20,agile,108.0,[]
2025-W20,django,96.0,"['android', 'angular', 'aws']"
2025-W20,terraform,95.7,"['android', 'angular', 'aws']"
2025-W20,graphql,92.3,"['android', 'angular', 'aws']"
2025-W20,go,92.2,"['android', 'angular', 'aws']"
2025-W20,microservices,91.3,"['android', 'angular', 'aws']"
2025-W20,cpp,88.5,"['android', 'angular', 'aws']"
2025-W20,laravel,84.5,"['android', 'angular', 'aws']"
2025-W20,tensorflow,83.2,"['android', 'angular', 'aws']"
2025-W20,react native,80.8,[]
2025-W20,dart,78.9,"['android', 'angular', 'aws']"
2025-W20,redis,75.6,"['android', 'angular', 'aws']"
2025-W20,ios,73.6,"['android', 'angular', 'aws']"
2025-W20,elasticsearch,70.2,"['android', 'angular', 'aws']"
2025-W20,scikit-learn,68.7,"['android', 'angular', 'aws']"
2025-W20,vue,67.7,"['android', 'angular', 'aws']"
2025-W20,kotlin,67.3,"['android', 'angular', 'aws']"
2025-W20,rust,60.2,"['android', 'angular', 'aws']"
2025-W20,flask,58.1,"['android', 'angular', 'aws']"
