candidate_id,target_role,experience_level,cv_skills_count,required_skills_count,preferred_skills_count,matched_required_count,matched_preferred_count,missing_required_count,missing_preferred_count,required_match_ratio,preferred_match_ratio,project_match_ratio,experience_months,num_projects,has_projects,num_certificates,has_certificates,ats_quality_score,final_score,level
CAND_576ECC0E,UI/UX Designer,Entry Level,24,10,7,0,0,10,7,0.0,0.0,0.0,12.0,6.0,1,2.0,1,70.0,20.0,Beginner
CAND_538B1CB1,Data Engineer,Junior,20,10,15,3,1,6,13,0.3333333333333333,0.07142857142857142,0.043478260869565216,36.0,2.0,1,3.0,1,46.0,41.33,Beginner
CAND_9235F327,Backend Developer,Entry Level,25,10,9,2,1,7,8,0.2222222222222222,0.1111111111111111,0.058823529411764705,12.0,2.0,1,2.0,1,51.5,28.29,Beginner
CAND_A014A0AA,AI ML,Entry Level,26,10,12,8,5,2,6,0.8,0.45454545454545453,0.14285714285714285,12.0,2.0,1,1.0,1,51.0,54.07,Intermediate
CAND_1481DD07,Product Manager,Entry Level,21,8,0,0,0,8,0,0.0,0.0,0.0,12.0,4.0,1,5.0,1,61.5,25.57,Beginner
CAND_388500C6,Software Engineer,Fresher,27,10,11,7,5,3,5,0.7,0.5,0.15,0.0,5.0,1,4.0,1,73.5,51.92,Intermediate
CAND_26BA6825,Frontend Developer,Fresher,23,10,10,2,2,8,7,0.2,0.2222222222222222,0.10526315789473684,0.0,5.0,1,1.0,1,61.5,21.88,Beginner
CAND_3B6441BF,Backend Developer,Junior,22,10,9,3,0,6,9,0.3333333333333333,0.0,0.058823529411764705,24.0,3.0,1,2.0,1,52.0,40.82,Beginner
CAND_BDB69A3C,Data Engineer,Entry Level,26,10,15,4,4,5,10,0.4444444444444444,0.2857142857142857,0.17391304347826086,12.0,6.0,1,3.0,1,75.0,45.49,Beginner
CAND_60E82C58,Mobile Developer,Entry Level,22,10,15,2,3,8,12,0.2,0.2,0.04,6.0,4.0,1,2.0,1,57.0,26.2,Beginner
CAND_155E014C,Mobile Developer,Fresher,25,10,15,3,2,7,13,0.3,0.13333333333333333,0.12,0.0,3.0,1,3.0,1,58.5,29.06,Beginner
CAND_BFA5575E,AI ML,Fresher,33,10,12,8,3,2,8,0.8,0.2727272727272727,0.047619047619047616,0.0,1.0,1,1.0,1,56.5,41.93,Beginner
CAND_F78FBA30,AI ML,Entry Level,32,10,12,8,3,2,8,0.8,0.2727272727272727,0.23809523809523808,12.0,3.0,1,4.0,1,71.0,62.35,Intermediate
CAND_93E21E73,Cloud Engineer,Entry Level,28,10,7,2,0,8,7,0.2,0.0,0.0,6.0,0.0,0,3.0,1,48.0,20.15,Beginner
CAND_0C01F971,Frontend Developer,Junior,23,10,10,1,1,9,8,0.1,0.1111111111111111,0.0,24.0,1.0,1,1.0,1,41.5,25.85,Beginner
CAND_6078F7A2,Product Manager,Junior,24,8,0,2,0,6,0,0.25,0.0,0.125,24.0,2.0,1,1.0,1,48.0,34.61,Beginner
CAND_B393D749,Cloud Engineer,Fresher,22,10,7,3,2,7,5,0.3,0.2857142857142857,0.058823529411764705,0.0,6.0,1,2.0,1,67.0,28.09,Beginner
CAND_F87D9306,Data Engineer,Entry Level,21,10,15,2,3,7,11,0.2222222222222222,0.21428571428571427,0.08695652173913043,6.0,3.0,1,0.0,0,46.5,23.41,Beginner
CAND_F527B4D1,Machine Learning Engineer,Entry Level,24,10,1,3,0,7,1,0.3,0.0,0.2727272727272727,6.0,6.0,1,1.0,1,68.0,30.24,Beginner
CAND_AD5AB183,Security Engineer,Entry Level,26,10,13,2,3,8,8,0.2,0.2727272727272727,0.19047619047619047,12.0,4.0,1,2.0,1,63.0,33.23,Beginner
CAND_160026D8,Cloud Engineer,Junior,26,10,7,2,1,8,6,0.2,0.14285714285714285,0.058823529411764705,24.0,5.0,1,2.0,1,68.0,37.71,Beginner
CAND_710B32C9,Data Analyst,Entry Level,26,10,7,6,3,4,4,0.6,0.42857142857142855,0.11764705882352941,6.0,4.0,1,1.0,1,61.0,43.85,Beginner
CAND_B572FBD1,UI/UX Designer,Fresher,27,10,7,0,0,10,7,0.0,0.0,0.0,0.0,1.0,1,2.0,1,49.5,8.14,Beginner
CAND_55145A16,UI/UX Designer,Fresher,25,10,7,0,2,10,5,0.0,0.2857142857142857,0.0,0.0,3.0,1,1.0,1,54.5,12.58,Beginner
CAND_EE487EE7,Frontend Developer,Fresher,21,10,10,3,2,7,7,0.3,0.2222222222222222,0.05263157894736842,0.0,2.0,1,1.0,1,43.5,22.52,Beginner
CAND_B49772B3,Machine Learning Engineer,Fresher,22,10,1,3,0,7,1,0.3,0.0,0.18181818181818182,0.0,8.0,1,4.0,1,81.0,31.78,Beginner
CAND_7AD6245F,Cloud Engineer,Fresher,25,10,7,1,1,9,6,0.1,0.14285714285714285,0.0,0.0,0.0,0,3.0,1,43.5,13.6,Beginner
CAND_61698087,DevOps Engineer,Entry Level,23,10,7,0,1,10,6,0.0,0.14285714285714285,0.0,12.0,2.0,1,1.0,1,46.5,16.59,Beginner
CAND_43B196A6,Machine Learning Engineer,Entry Level,23,10,1,4,0,6,1,0.4,0.0,0.18181818181818182,6.0,5.0,1,4.0,1,67.5,38.85,Beginner
CAND_F040B723,Data Analyst,Entry Level,26,10,7,7,3,3,4,0.7,0.42857142857142855,0.058823529411764705,12.0,1.0,1,3.0,1,50.0,50.83,Intermediate
CAND_394658FC,QA Engineer,Fresher,26,10,8,0,2,10,6,0.0,0.25,0.05555555555555555,0.0,3.0,1,3.0,1,60.0,17.33,Beginner
CAND_00D25998,System Administrator,Fresher,21,2,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0,3.0,1,37.5,7.88,Beginner
CAND_48DB8E97,Software Engineer,Fresher,29,10,11,4,4,6,6,0.4,0.4,0.05,0.0,1.0,1,3.0,1,54.5,31.14,Beginner
CAND_268CBC8E,Data Scientist,Fresher,27,10,9,4,5,6,4,0.4,0.5555555555555556,0.15789473684210525,0.0,3.0,1,2.0,1,59.5,35.9,Beginner
CAND_DA74C41C,Machine Learning Engineer,Entry Level,27,10,1,3,0,7,1,0.3,0.0,0.2727272727272727,6.0,5.0,1,2.0,1,69.5,32.32,Beginner
CAND_F811A3B0,Cloud Engineer,Fresher,21,10,7,1,1,9,6,0.1,0.14285714285714285,0.0,0.0,0.0,0,2.0,1,35.5,11.2,Beginner
CAND_D055B688,Machine Learning Engineer,Fresher,22,10,1,3,0,7,1,0.3,0.0,0.09090909090909091,0.0,3.0,1,2.0,1,52.0,24.96,Beginner
CAND_5DBCF12C,Data Analyst,Fresher,24,10,7,7,3,3,4,0.7,0.42857142857142855,0.11764705882352941,0.0,2.0,1,1.0,1,48.0,41.78,Beginner
CAND_A1D33244,QA Engineer,Entry Level,23,10,8,1,3,9,5,0.1,0.375,0.0,6.0,2.0,1,2.0,1,48.5,21.26,Beginner
CAND_31C213CA,Data Scientist,Fresher,22,10,9,4,5,6,4,0.4,0.5555555555555556,0.21052631578947367,0.0,3.0,1,1.0,1,50.0,34.21,Beginner
CAND_C7A83D83,DevOps Engineer,Fresher,22,10,7,1,1,9,6,0.1,0.14285714285714285,0.0,0.0,6.0,1,0.0,0,63.0,13.58,Beginner
CAND_C1EB57C5,Data Scientist,Fresher,22,10,9,3,4,7,5,0.3,0.4444444444444444,0.3157894736842105,0.0,6.0,1,3.0,1,69.0,35.63,Beginner
CAND_3A3FD773,UI/UX Designer,Entry Level,28,10,7,0,2,10,5,0.0,0.2857142857142857,0.0,6.0,2.0,1,1.0,1,54.0,14.64,Beginner
CAND_4D371D90,System Administrator,Entry Level,20,2,0,0,0,2,0,0.0,0.0,0.0,12.0,1.0,1,4.0,1,43.0,19.32,Beginner
CAND_7ED30396,Security Engineer,Fresher,27,10,13,2,2,8,9,0.2,0.18181818181818182,0.047619047619047616,0.0,2.0,1,2.0,1,54.5,20.59,Beginner
CAND_69FB2FD8,Frontend Developer,Fresher,23,10,10,2,3,8,6,0.2,0.3333333333333333,0.10526315789473684,0.0,4.0,1,3.0,1,60.5,26.94,Beginner
CAND_CDDE5B07,Business Analyst,Entry Level,24,10,6,1,0,9,6,0.1,0.0,0.0,6.0,7.0,1,0.0,0,71.0,16.3,Beginner
CAND_EB8DBF1A,Product Manager,Entry Level,26,8,0,3,0,5,0,0.375,0.0,0.25,6.0,4.0,1,1.0,1,61.0,32.55,Beginner
CAND_6BDAC42F,Business Analyst,Fresher,27,10,6,2,1,8,5,0.2,0.16666666666666666,0.0,0.0,3.0,1,0.0,0,55.5,17.44,Beginner
CAND_B0CB6014,Full Stack Developer,Fresher,26,10,9,8,4,2,5,0.8,0.4444444444444444,0.2222222222222222,0.0,5.0,1,1.0,1,66.0,50.08,Intermediate
CAND_15992AD5,System Administrator,Entry Level,25,2,0,0,0,2,0,0.0,0.0,0.0,6.0,2.0,1,2.0,1,51.5,13.66,Beginner
CAND_B0C90542,Business Analyst,Fresher,29,10,6,5,0,5,6,0.5,0.0,0.125,0.0,4.0,1,2.0,1,67.5,34.25,Beginner
CAND_3D3A934A,UI/UX Designer,Fresher,25,10,7,0,1,10,6,0.0,0.14285714285714285,0.0,0.0,2.0,1,2.0,1,51.5,11.34,Beginner
CAND_5E698DFF,Software Engineer,Entry Level,26,10,11,6,4,4,6,0.6,0.4,0.25,6.0,6.0,1,3.0,1,75.0,50.25,Intermediate
CAND_E1717572,Data Analyst,Entry Level,28,10,7,5,3,5,4,0.5,0.42857142857142855,0.058823529411764705,6.0,6.0,1,2.0,1,76.0,41.72,Beginner
CAND_787055C3,Business Analyst,Entry Level,23,10,6,3,0,7,6,0.3,0.0,0.0625,12.0,4.0,1,2.0,1,58.5,32.36,Beginner
CAND_0E4DEA0D,Data Scientist,Entry Level,27,10,9,3,4,7,5,0.3,0.4444444444444444,0.21052631578947367,12.0,5.0,1,0.0,0,65.5,35.38,Beginner
CAND_73FA8F28,Full Stack Developer,Entry Level,23,10,9,5,5,5,4,0.5,0.5555555555555556,0.2222222222222222,6.0,4.0,1,1.0,1,56.5,42.46,Beginner
CAND_8998C8AC,Product Manager,Mid Level,23,8,0,3,0,5,0,0.375,0.0,0.125,48.0,3.0,1,0.0,0,49.5,39.35,Beginner
CAND_DB5EDA37,Software Engineer,Entry Level,26,10,11,6,5,4,5,0.6,0.5,0.25,6.0,3.0,1,4.0,1,62.0,52.6,Intermediate
CAND_C2A64D5C,Software Engineer,Fresher,29,10,11,4,5,6,5,0.4,0.5,0.15,0.0,5.0,1,1.0,1,70.5,33.77,Beginner
CAND_59703703,Data Scientist,Entry Level,27,10,9,3,5,7,4,0.3,0.5555555555555556,0.21052631578947367,12.0,7.0,1,3.0,1,81.5,43.29,Beginner
CAND_0176BFFA,Machine Learning Engineer,Fresher,29,10,1,2,0,8,1,0.2,0.0,0.18181818181818182,0.0,5.0,1,4.0,1,76.5,27.55,Beginner
CAND_89C20918,Data Analyst,Fresher,26,10,7,6,3,4,4,0.6,0.42857142857142855,0.11764705882352941,0.0,2.0,1,2.0,1,53.0,40.03,Beginner
CAND_FF8E8A94,System Administrator,Entry Level,24,2,0,1,0,1,0,0.5,0.0,0.5,12.0,6.0,1,1.0,1,68.0,45.4,Beginner
CAND_51944B20,UI/UX Designer,Mid Level,24,10,7,0,1,10,6,0.0,0.14285714285714285,0.0,48.0,2.0,1,1.0,1,48.0,24.16,Beginner
CAND_7C171E7F,Backend Developer,Fresher,29,10,9,4,2,5,7,0.4444444444444444,0.2222222222222222,0.11764705882352941,0.0,5.0,1,0.0,0,68.5,30.19,Beginner
CAND_628743B9,Mobile Developer,Junior,24,10,15,0,3,10,12,0.0,0.2,0.0,24.0,1.0,1,0.0,0,41.0,20.72,Beginner
CAND_859C3E0B,Product Manager,Entry Level,28,8,0,2,0,6,0,0.25,0.0,0.125,12.0,3.0,1,3.0,1,63.0,33.52,Beginner
CAND_EA4FEB23,Data Analyst,Entry Level,26,10,7,5,3,5,4,0.5,0.42857142857142855,0.11764705882352941,12.0,5.0,1,4.0,1,72.0,50.15,Intermediate
CAND_D1798585,DevOps Engineer,Junior,22,10,7,2,2,8,5,0.2,0.2857142857142857,0.058823529411764705,24.0,2.0,1,2.0,1,47.0,36.42,Beginner
CAND_5030CAE4,System Administrator,Entry Level,26,2,0,1,0,1,0,0.5,0.0,0.5,12.0,6.0,1,0.0,0,69.0,43.45,Beginner
CAND_1E61561B,Frontend Developer,Junior,27,10,10,3,3,7,6,0.3,0.3333333333333333,0.05263157894736842,36.0,3.0,1,2.0,1,59.5,43.1,Beginner
CAND_D9D74E1D,Full Stack Developer,Fresher,25,10,9,6,4,4,5,0.6,0.4444444444444444,0.2777777777777778,0.0,6.0,1,1.0,1,69.5,43.09,Beginner
CAND_65C6BE1D,AI ML,Mid Level,26,10,12,8,2,2,9,0.8,0.18181818181818182,0.09523809523809523,48.0,4.0,1,4.0,1,67.0,66.6,Intermediate
CAND_301870FA,Machine Learning Engineer,Entry Level,22,10,1,2,0,8,1,0.2,0.0,0.09090909090909091,12.0,1.0,1,2.0,1,42.0,24.63,Beginner
CAND_C3CF7C07,Software Engineer,Entry Level,25,10,11,6,5,4,5,0.6,0.5,0.15,12.0,4.0,1,2.0,1,61.5,50.83,Intermediate
CAND_CBBB892C,QA Engineer,Entry Level,22,10,8,0,2,10,6,0.0,0.25,0.0,12.0,4.0,1,3.0,1,59.0,23.95,Beginner
CAND_C7DB3DCE,Business Analyst,Fresher,26,10,6,3,2,7,4,0.3,0.3333333333333333,0.125,0.0,2.0,1,0.0,0,49.0,22.99,Beginner
CAND_5C892D70,Security Engineer,Entry Level,21,10,13,2,3,8,8,0.2,0.2727272727272727,0.09523809523809523,12.0,4.0,1,1.0,1,53.5,29.33,Beginner
CAND_B4DFEEA4,DevOps Engineer,Entry Level,25,10,7,2,2,8,5,0.2,0.2857142857142857,0.11764705882352941,12.0,4.0,1,2.0,1,61.5,32.2,Beginner
CAND_16F25114,Product Manager,Entry Level,22,8,0,1,0,7,0,0.125,0.0,0.0,12.0,5.0,1,2.0,1,62.0,24.6,Beginner
CAND_5AC96091,Software Engineer,Fresher,25,10,11,5,4,5,6,0.5,0.4,0.25,0.0,3.0,1,2.0,1,56.5,39.58,Beginner
CAND_1CF58A8A,AI ML,Entry Level,26,10,12,8,2,2,9,0.8,0.18181818181818182,0.2857142857142857,6.0,5.0,1,1.0,1,66.0,52.15,Intermediate
CAND_4EED5B83,Full Stack Developer,Mid Level,25,10,9,7,5,3,4,0.7,0.5555555555555556,0.2777777777777778,48.0,6.0,1,1.0,1,69.5,63.2,Intermediate
CAND_4524D2FF,QA Engineer,Junior,18,10,8,0,2,10,6,0.0,0.25,0.0,24.0,4.0,1,2.0,1,51.0,29.05,Beginner
CAND_8CD2D0C1,Data Scientist,Entry Level,24,10,9,3,4,7,5,0.3,0.4444444444444444,0.15789473684210525,12.0,2.0,1,3.0,1,52.0,38.25,Beginner
CAND_1E952625,QA Engineer,Junior,24,10,8,0,2,10,6,0.0,0.25,0.0,36.0,3.0,1,3.0,1,57.0,31.35,Beginner
CAND_8B1954C7,Data Analyst,Fresher,24,10,7,6,3,4,4,0.6,0.42857142857142855,0.17647058823529413,0.0,4.0,1,3.0,1,62.0,45.03,Beginner
CAND_165630BA,Machine Learning Engineer,Entry Level,27,10,1,1,0,9,1,0.1,0.0,0.0,12.0,0.0,0,2.0,1,44.5,17.73,Beginner
CAND_4DCF9475,Security Engineer,Fresher,23,10,13,0,1,10,10,0.0,0.09090909090909091,0.0,0.0,0.0,0,2.0,1,38.5,6.83,Beginner
CAND_CACB5EF3,UI/UX Designer,Junior,23,10,7,0,1,10,6,0.0,0.14285714285714285,0.0,24.0,2.0,1,3.0,1,50.5,28.29,Beginner
CAND_3D6795C1,UI/UX Designer,Fresher,27,10,7,0,1,10,6,0.0,0.14285714285714285,0.0,0.0,7.0,1,1.0,1,77.5,12.3,Beginner
CAND_F5AD955E,Data Analyst,Entry Level,24,10,7,6,3,4,4,0.6,0.42857142857142855,0.058823529411764705,6.0,2.0,1,3.0,1,52.0,44.85,Beginner
CAND_952DB5A5,Data Engineer,Mid Level,23,10,15,2,4,7,10,0.2222222222222222,0.2857142857142857,0.043478260869565216,48.0,2.0,1,1.0,1,46.5,35.06,Beginner
CAND_946F395A,DevOps Engineer,Entry Level,27,10,7,1,3,9,4,0.1,0.42857142857142855,0.11764705882352941,12.0,2.0,1,4.0,1,58.5,31.81,Beginner
CAND_A963F3DB,QA Engineer,Junior,26,10,8,0,2,10,6,0.0,0.25,0.0,24.0,4.0,1,2.0,1,63.0,29.65,Beginner
CAND_D973C4AF,Security Engineer,Entry Level,21,10,13,2,3,8,8,0.2,0.2727272727272727,0.09523809523809523,6.0,2.0,1,1.0,1,43.5,23.41,Beginner
CAND_FB6AA130,QA Engineer,Entry Level,21,10,8,0,0,10,8,0.0,0.0,0.0,12.0,0.0,0,2.0,1,35.5,13.28,Beginner
CAND_5F3678D5,Product Manager,Entry Level,25,8,0,1,0,7,0,0.125,0.0,0.125,6.0,4.0,1,4.0,1,65.5,26.9,Beginner
CAND_524D69E2,Cloud Engineer,Fresher,23,10,7,1,0,9,7,0.1,0.0,0.0,0.0,3.0,1,2.0,1,53.5,15.68,Beginner
CAND_AC25670C,DevOps Engineer,Entry Level,26,10,7,3,2,7,5,0.3,0.2857142857142857,0.058823529411764705,6.0,2.0,1,1.0,1,51.0,27.37,Beginner
CAND_6D1AE7E6,Backend Developer,Entry Level,21,10,9,2,1,7,8,0.2222222222222222,0.1111111111111111,0.0,12.0,1.0,1,1.0,1,38.5,23.09,Beginner
CAND_F298BB8B,Software Engineer,Entry Level,27,10,11,5,4,5,6,0.5,0.4,0.0,12.0,0.0,0,1.0,1,42.5,35.62,Beginner
CAND_74E6670D,DevOps Engineer,Entry Level,23,10,7,0,0,10,7,0.0,0.0,0.0,12.0,5.0,1,1.0,1,61.5,17.57,Beginner
CAND_9EA66F66,Software Engineer,Entry Level,27,10,11,7,4,3,6,0.7,0.4,0.25,12.0,8.0,1,3.0,1,86.5,58.58,Intermediate
CAND_0515581D,AI ML,Fresher,35,10,12,8,4,2,7,0.8,0.36363636363636365,0.19047619047619047,0.0,5.0,1,1.0,1,79.5,49.47,Beginner
CAND_6BEA0FC0,Frontend Developer,Junior,22,10,10,0,4,10,5,0.0,0.4444444444444444,0.05263157894736842,24.0,6.0,1,0.0,0,63.0,28.38,Beginner
CAND_4708F703,Cloud Engineer,Junior,21,10,7,1,1,9,6,0.1,0.14285714285714285,0.0,36.0,0.0,0,4.0,1,39.5,30.4,Beginner
CAND_52DC95B8,Frontend Developer,Junior,24,10,10,2,1,8,8,0.2,0.1111111111111111,0.05263157894736842,24.0,4.0,1,1.0,1,58.0,34.8,Beginner
CAND_7928C9B9,Software Engineer,Junior,25,10,11,4,4,6,6,0.4,0.4,0.25,36.0,4.0,1,3.0,1,63.5,52.92,Intermediate
CAND_9251435E,Software Engineer,Entry Level,24,10,11,5,5,5,5,0.5,0.5,0.05,12.0,2.0,1,2.0,1,50.0,43.08,Beginner
CAND_28C9D5A2,Full Stack Developer,Fresher,29,10,9,7,5,3,4,0.7,0.5555555555555556,0.16666666666666666,0.0,5.0,1,1.0,1,70.5,46.58,Beginner
CAND_3DC03581,Data Scientist,Junior,25,10,9,3,4,7,5,0.3,0.4444444444444444,0.10526315789473684,24.0,1.0,1,2.0,1,46.5,41.02,Beginner
CAND_25D6CE52,Data Engineer,Entry Level,27,10,15,4,3,5,11,0.4444444444444444,0.21428571428571427,0.043478260869565216,6.0,1.0,1,2.0,1,49.5,32.46,Beginner
CAND_41768C2E,Software Engineer,Entry Level,27,10,11,4,6,6,4,0.4,0.6,0.15,6.0,4.0,1,3.0,1,66.5,42.33,Beginner
CAND_F55891DC,AI ML,Fresher,25,10,12,8,3,2,8,0.8,0.2727272727272727,0.14285714285714285,0.0,2.0,1,2.0,1,51.5,46.78,Beginner
CAND_E16C45CF,UI/UX Designer,Junior,23,10,7,0,1,10,6,0.0,0.14285714285714285,0.058823529411764705,24.0,3.0,1,3.0,1,55.5,31.09,Beginner
CAND_FAEB5CAA,DevOps Engineer,Junior,23,10,7,1,2,9,5,0.1,0.2857142857142857,0.0,36.0,1.0,1,5.0,1,49.5,36.0,Beginner
CAND_C74BE5F6,Data Scientist,Fresher,25,10,9,4,4,6,5,0.4,0.4444444444444444,0.10526315789473684,0.0,3.0,1,1.0,1,54.5,31.75,Beginner
CAND_CE500CC4,Backend Developer,Entry Level,22,10,9,2,3,7,6,0.2222222222222222,0.3333333333333333,0.0,6.0,0.0,0,0.0,0,33.0,17.62,Beginner
CAND_1DE066C9,Software Engineer,Junior,28,10,11,6,6,4,4,0.6,0.6,0.15,24.0,3.0,1,3.0,1,63.0,61.4,Intermediate
CAND_09DF7E6F,UI/UX Designer,Entry Level,23,10,7,0,1,10,6,0.0,0.14285714285714285,0.058823529411764705,6.0,2.0,1,2.0,1,48.5,15.82,Beginner
CAND_918F9B6C,Security Engineer,Entry Level,28,10,13,1,5,9,6,0.1,0.45454545454545453,0.09523809523809523,6.0,5.0,1,3.0,1,73.0,28.37,Beginner
CAND_91ED1E38,Data Analyst,Junior,28,10,7,6,3,4,4,0.6,0.42857142857142855,0.0,36.0,0.0,0,2.0,1,46.0,49.59,Beginner
CAND_79560A49,Security Engineer,Entry Level,24,10,13,0,3,10,8,0.0,0.2727272727272727,0.047619047619047616,12.0,2.0,1,2.0,1,50.0,20.77,Beginner
CAND_5310097D,Business Analyst,Entry Level,23,10,6,3,0,7,6,0.3,0.0,0.0625,12.0,2.0,1,3.0,1,50.5,32.3,Beginner
CAND_ADBE1305,Data Scientist,Entry Level,28,10,9,3,4,7,5,0.3,0.4444444444444444,0.10526315789473684,6.0,2.0,1,2.0,1,56.0,31.91,Beginner
CAND_687B0DF1,Cloud Engineer,Entry Level,25,10,7,2,1,8,6,0.2,0.14285714285714285,0.0,12.0,2.0,1,1.0,1,49.5,24.74,Beginner
CAND_DAA68F6F,Data Scientist,Entry Level,21,10,9,3,4,7,5,0.3,0.4444444444444444,0.21052631578947367,6.0,6.0,1,3.0,1,67.5,37.73,Beginner
CAND_260653AE,QA Engineer,Mid Level,22,10,8,0,3,10,5,0.0,0.375,0.05555555555555555,48.0,2.0,1,1.0,1,45.0,27.17,Beginner
CAND_60CE132F,DevOps Engineer,Entry Level,26,10,7,0,2,10,5,0.0,0.2857142857142857,0.0,6.0,5.0,1,2.0,1,68.0,19.01,Beginner
CAND_40007E95,AI ML,Entry Level,28,10,12,8,1,2,10,0.8,0.09090909090909091,0.19047619047619047,6.0,2.0,1,3.0,1,58.0,51.75,Intermediate
CAND_9E283CF4,UI/UX Designer,Fresher,21,10,7,0,2,10,5,0.0,0.2857142857142857,0.0,0.0,1.0,1,1.0,1,38.5,8.45,Beginner
CAND_E3C0A7AD,Data Analyst,Entry Level,29,10,7,6,3,4,4,0.6,0.42857142857142855,0.17647058823529413,6.0,2.0,1,1.0,1,55.5,42.79,Beginner
CAND_D2EC90C0,Data Analyst,Entry Level,29,10,7,8,3,2,4,0.8,0.42857142857142855,0.11764705882352941,12.0,4.0,1,1.0,1,65.5,55.83,Intermediate
CAND_2FB55881,Product Manager,Fresher,24,8,0,1,0,7,0,0.125,0.0,0.0,0.0,4.0,1,1.0,1,58.0,14.9,Beginner
CAND_48AA3E2D,QA Engineer,Fresher,21,10,8,1,2,9,6,0.1,0.25,0.05555555555555555,0.0,3.0,1,0.0,0,46.5,14.66,Beginner
CAND_CD3FF747,Frontend Developer,Entry Level,23,10,10,2,2,8,7,0.2,0.2222222222222222,0.0,12.0,2.0,1,5.0,1,54.5,33.78,Beginner
CAND_3D562911,Security Engineer,Junior,27,10,13,3,5,7,6,0.3,0.45454545454545453,0.047619047619047616,36.0,4.0,1,3.0,1,66.5,46.58,Beginner
CAND_AE32308C,Software Engineer,Entry Level,25,10,11,7,5,3,5,0.7,0.5,0.15,12.0,6.0,1,2.0,1,71.5,55.33,Intermediate
CAND_D09DE25F,Mobile Developer,Fresher,26,10,15,1,2,9,13,0.1,0.13333333333333333,0.0,0.0,5.0,1,1.0,1,66.0,15.63,Beginner
CAND_DCA8D4F6,Mobile Developer,Fresher,23,10,15,3,2,7,13,0.3,0.13333333333333333,0.12,0.0,5.0,1,4.0,1,67.5,31.51,Beginner
CAND_6153520D,Cloud Engineer,Junior,22,10,7,3,1,7,6,0.3,0.14285714285714285,0.058823529411764705,36.0,2.0,1,3.0,1,49.0,41.09,Beginner
CAND_94B2DDB8,Data Scientist,Entry Level,25,10,9,3,5,7,4,0.3,0.5555555555555556,0.21052631578947367,6.0,7.0,1,0.0,0,72.5,33.09,Beginner
CAND_2795292E,Data Analyst,Entry Level,24,10,7,5,3,5,4,0.5,0.42857142857142855,0.17647058823529413,12.0,6.0,1,1.0,1,68.0,44.83,Beginner
CAND_4F66C472,Data Scientist,Entry Level,25,10,9,3,4,7,5,0.3,0.4444444444444444,0.21052631578947367,6.0,5.0,1,1.0,1,64.5,33.58,Beginner
CAND_B63CF346,Data Scientist,Entry Level,24,10,9,3,5,7,4,0.3,0.5555555555555556,0.15789473684210525,12.0,3.0,1,5.0,1,61.0,45.47,Beginner
CAND_A405F81C,Frontend Developer,Entry Level,28,10,10,2,2,8,7,0.2,0.2222222222222222,0.0,6.0,6.0,1,0.0,0,72.0,22.57,Beginner
CAND_575D0137,Business Analyst,Entry Level,28,10,6,3,2,7,4,0.3,0.3333333333333333,0.125,12.0,6.0,1,1.0,1,74.0,35.41,Beginner
CAND_47A2218D,Data Analyst,Junior,27,10,7,5,3,5,4,0.5,0.42857142857142855,0.058823529411764705,36.0,5.0,1,4.0,1,73.5,56.84,Intermediate
CAND_0B889880,AI ML,Fresher,31,10,12,8,3,2,8,0.8,0.2727272727272727,0.09523809523809523,0.0,3.0,1,1.0,1,63.5,46.33,Beginner
CAND_A583CC6D,Cloud Engineer,Entry Level,26,10,7,1,1,9,6,0.1,0.14285714285714285,0.058823529411764705,6.0,4.0,1,0.0,0,59.0,18.01,Beginner
CAND_F560DAB4,QA Engineer,Fresher,25,10,8,1,3,9,5,0.1,0.375,0.0,0.0,5.0,1,0.0,0,62.5,15.88,Beginner
CAND_49BB3CA3,Full Stack Developer,Entry Level,22,10,9,5,5,5,4,0.5,0.5555555555555556,0.2222222222222222,6.0,7.0,1,4.0,1,76.0,49.44,Beginner
CAND_1361479C,Backend Developer,Junior,27,10,9,4,2,5,7,0.4444444444444444,0.2222222222222222,0.11764705882352941,36.0,3.0,1,3.0,1,61.5,50.84,Intermediate
CAND_FAA373DF,Software Engineer,Fresher,28,10,11,5,4,5,6,0.5,0.4,0.15,0.0,2.0,1,1.0,1,54.0,34.28,Beginner
CAND_CB860945,AI ML,Junior,32,10,12,8,5,2,6,0.8,0.45454545454545453,0.23809523809523808,36.0,3.0,1,3.0,1,69.0,69.57,Intermediate
CAND_63126A5C,DevOps Engineer,Entry Level,25,10,7,1,1,9,6,0.1,0.14285714285714285,0.0,6.0,2.0,1,2.0,1,51.5,19.09,Beginner
CAND_182FEE3C,DevOps Engineer,Entry Level,24,10,7,1,1,9,6,0.1,0.14285714285714285,0.0,6.0,1.0,1,5.0,1,51.0,23.4,Beginner
CAND_0B6E779E,Product Manager,Entry Level,20,8,0,1,0,7,0,0.125,0.0,0.125,6.0,7.0,1,3.0,1,71.0,25.18,Beginner
CAND_01C7D801,DevOps Engineer,Junior,24,10,7,1,2,9,5,0.1,0.2857142857142857,0.11764705882352941,24.0,4.0,1,3.0,1,62.0,37.72,Beginner
CAND_47B2BECA,Product Manager,Entry Level,23,8,0,2,0,6,0,0.25,0.0,0.0,12.0,2.0,1,1.0,1,46.5,25.16,Beginner
